id;valor_total;area_util;quartos;vagas;valor_condominio;suites;banheiros;piscina;academia;quadra;link;bairro;qtd_dados_bairro;media_idh;expectativa_vida;renda_percapita;estacao_prox;linha_prox;dist;lat;lon
1379;250000;45;1;1;385;1;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-angela-zona-sul-sao-paulo-com-garagem-45m2-venda-RS250000-id-2564955327/;JARDIM SAO LUIS;33;"0,76296875";"75,7309375";"1137,373125";CAPÃO REDONDO;LILAS;"2609,777873";"-23,6755859";"-46,7497143"
1380;250000;45;1;1;385;1;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-angela-zona-sul-sao-paulo-com-garagem-45m2-venda-RS250000-id-2568131030/;JARDIM SAO LUIS;33;"0,76296875";"75,7309375";"1137,373125";CAPÃO REDONDO;LILAS;"2609,777873";"-23,6755859";"-46,7497143"
1381;250000;45;1;1;385;1;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-angela-zona-sul-sao-paulo-com-garagem-45m2-venda-RS250000-id-2565227853/;JARDIM SAO LUIS;33;"0,76296875";"75,7309375";"1137,373125";CAPÃO REDONDO;LILAS;"2609,777873";"-23,6755859";"-46,7497143"
1382;250000;45;1;1;385;1;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-angela-zona-sul-sao-paulo-com-garagem-45m2-venda-RS250000-id-2565830903/;JARDIM SAO LUIS;33;"0,76296875";"75,7309375";"1137,373125";CAPÃO REDONDO;LILAS;"2609,777873";"-23,6755859";"-46,7497143"
615;184900;45;2;0;74;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-ponte-rasa-zona-leste-sao-paulo-45m2-venda-RS184900-id-2495601093/;ARTUR ALVIM;15;"0,7605";"76,1475";"826,6166667";ARTUR ALVIM;VERMELHA;"1657,117624";"-23,5259024";"-46,4806634"
922;210000;59;2;1;;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaquera-zona-leste-sao-paulo-com-garagem-59m2-venda-RS210000-id-2616713736/;ARTUR ALVIM;15;"0,7605";"76,1475";"826,6166667";ARTUR ALVIM;VERMELHA;"876,4475973";"-23,5480895";"-46,4830109"
936;210000;59;1;1;;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-1-quartos-itaquera-zona-leste-sao-paulo-com-garagem-59m2-venda-RS210000-id-2616541925/;ARTUR ALVIM;15;"0,7605";"76,1475";"826,6166667";ARTUR ALVIM;VERMELHA;"876,4475973";"-23,5480895";"-46,4830109"
1681;175000;37;2;0;100;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-37m2-venda-RS175000-id-2616769011/;ARTUR ALVIM;15;"0,7605";"76,1475";"826,6166667";CORINTHIANS-ITAQUERA;VERMELHA;"716,1573894";"-23,5370855";"-46,4753749"
1682;220000;53;2;1;315;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-53m2-venda-RS220000-id-2616593525/;ARTUR ALVIM;15;"0,7605";"76,1475";"826,6166667";ARTUR ALVIM;VERMELHA;"1477,495591";"-23,5270373";"-46,4840589"
1684;315000;67;2;1;420;0;1;0;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-67m2-venda-RS315000-id-2614921134/;ARTUR ALVIM;15;"0,7605";"76,1475";"826,6166667";ARTUR ALVIM;VERMELHA;"1593,015161";"-23,5260224";"-46,4835746"
1685;210001;48;2;1;160;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-48m2-venda-RS210001-id-2616660007/;ARTUR ALVIM;15;"0,7605";"76,1475";"826,6166667";ARTUR ALVIM;VERMELHA;"208,4566407";"-23,539395";"-46,4830999"
1688;195000;56;2;1;155;0;1;0;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-56m2-venda-RS195000-id-2615063194/;ARTUR ALVIM;15;"0,7605";"76,1475";"826,6166667";ARTUR ALVIM;VERMELHA;"1252,152941";"-23,550938";"-46,4805218"
1690;219900;40;2;0;150;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-40m2-venda-RS219900-id-2615728140/;ARTUR ALVIM;15;"0,7605";"76,1475";"826,6166667";ARTUR ALVIM;VERMELHA;"940,1941033";"-23,5411389";"-46,4940232"
1691;240000;48;2;1;180;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-48m2-venda-RS240000-id-2616419327/;ARTUR ALVIM;15;"0,7605";"76,1475";"826,6166667";CORINTHIANS-ITAQUERA;VERMELHA;"1092,722458";"-23,5498536";"-46,4783252"
1694;240000;42;2;0;1;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-42m2-venda-RS240000-id-2572412764/;ARTUR ALVIM;15;"0,7605";"76,1475";"826,6166667";ARTUR ALVIM;VERMELHA;"912,3445119";"-23,5392973";"-46,4937147"
1695;180000;43;2;1;200;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-43m2-venda-RS180000-id-2616596550/;ARTUR ALVIM;15;"0,7605";"76,1475";"826,6166667";ARTUR ALVIM;VERMELHA;"1383,93357";"-23,5527628";"-46,4831951"
1696;250000;56;2;1;250;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-56m2-venda-RS250000-id-2614040546/;ARTUR ALVIM;15;"0,7605";"76,1475";"826,6166667";ARTUR ALVIM;VERMELHA;"208,4566407";"-23,539395";"-46,4830999"
1698;248845;42;2;0;170;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-42m2-venda-RS248845-id-2616052902/;ARTUR ALVIM;15;"0,7605";"76,1475";"826,6166667";CORINTHIANS-ITAQUERA;VERMELHA;"591,5281773";"-23,5398996";"-46,4764745"
1700;239451;33;2;0;170;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-33m2-venda-RS239451-id-2616343175/;ARTUR ALVIM;15;"0,7605";"76,1475";"826,6166667";CORINTHIANS-ITAQUERA;VERMELHA;"591,5281773";"-23,5398996";"-46,4764745"
1701;250000;67;2;0;315;0;1;0;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-67m2-venda-RS250000-id-2612642856/;ARTUR ALVIM;15;"0,7605";"76,1475";"826,6166667";ARTUR ALVIM;VERMELHA;"208,4566407";"-23,539395";"-46,4830999"
1702;580000;153;3;5;;1;3;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-153m2-venda-RS580000-id-2616054748/;ARTUR ALVIM;15;"0,7605";"76,1475";"826,6166667";ARTUR ALVIM;VERMELHA;"1395,753399";"-23,530325";"-46,476581"
1703;329001;51;2;1;;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-51m2-venda-RS329001-id-2537154780/;ARTUR ALVIM;15;"0,7605";"76,1475";"826,6166667";ARTUR ALVIM;VERMELHA;"208,4566407";"-23,539395";"-46,4830999"
1704;245000;47;2;0;100;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-47m2-venda-RS245000-id-2569080533/;ARTUR ALVIM;15;"0,7605";"76,1475";"826,6166667";ARTUR ALVIM;VERMELHA;"182,291894";"-23,5404333";"-46,486637"
1705;220000;42;2;0;130;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-42m2-venda-RS220000-id-2611345696/;ARTUR ALVIM;15;"0,7605";"76,1475";"826,6166667";CORINTHIANS-ITAQUERA;VERMELHA;"1041,66622";"-23,5336341";"-46,4751074"
1706;330000;47;2;1;260;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-47m2-venda-RS330000-id-2583843802/;ARTUR ALVIM;15;"0,7605";"76,1475";"826,6166667";ARTUR ALVIM;VERMELHA;"371,622215";"-23,5390793";"-46,4814887"
1707;215000;40;2;0;80;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-40m2-venda-RS215000-id-2569376532/;ARTUR ALVIM;15;"0,7605";"76,1475";"826,6166667";ARTUR ALVIM;VERMELHA;"774,5441502";"-23,5334066";"-46,4856792"
1708;243800;48;2;1;;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-48m2-venda-RS243800-id-2608186095/;ARTUR ALVIM;15;"0,7605";"76,1475";"826,6166667";ARTUR ALVIM;VERMELHA;"208,4566407";"-23,539395";"-46,4830999"
1709;243800;48;2;1;;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-48m2-venda-RS243800-id-2608939403/;ARTUR ALVIM;15;"0,7605";"76,1475";"826,6166667";ARTUR ALVIM;VERMELHA;"208,4566407";"-23,539395";"-46,4830999"
1710;245000;48;2;1;175;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-48m2-venda-RS245000-id-2578240315/;ARTUR ALVIM;15;"0,7605";"76,1475";"826,6166667";CORINTHIANS-ITAQUERA;VERMELHA;"1092,722458";"-23,5498536";"-46,4783252"
1711;200000;56;2;1;220;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-com-garagem-56m2-venda-RS200000-id-2572597323/;ARTUR ALVIM;15;"0,7605";"76,1475";"826,6166667";ARTUR ALVIM;VERMELHA;"1119,541034";"-23,5501911";"-46,4874073"
1712;225000;45;2;0;;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-artur-alvim-zona-leste-sao-paulo-45m2-venda-RS225000-id-2574545051/;ARTUR ALVIM;15;"0,7605";"76,1475";"826,6166667";ARTUR ALVIM;VERMELHA;"208,4566407";"-23,539395";"-46,4830999"
1450;528000;60;2;1;400;1;2;1;1;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-mooca-zona-leste-sao-paulo-com-garagem-60m2-venda-RS528000-id-2616361993/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";VILA PRUDENTE;PRATA;"409,5752682";"-23,5843233";"-46,5880279"
1452;558000;60;2;1;468;1;2;1;1;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-mooca-zona-leste-sao-paulo-com-garagem-60m2-venda-RS558000-id-2616356114/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";VILA PRUDENTE;PRATA;"409,5752682";"-23,5843233";"-46,5880279"
1462;510000;57;2;1;512;1;2;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-mooca-zona-leste-sao-paulo-com-garagem-57m2-venda-RS510000-id-2520027323/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";VILA PRUDENTE;PRATA;"430,3619907";"-23,5834795";"-46,588009"
2473;450000;106;3;0;594;1;2;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-prudente-zona-leste-sao-paulo-106m2-venda-RS450000-id-2605960535/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";VILA PRUDENTE;VERDE;"894,4352375";"-23,5764401";"-46,5806651"
2474;540000;64;2;1;635;1;2;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-64m2-venda-RS540000-id-2616487154/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";TAMANDUATEÍ;VERDE;"1238,320559";"-23,5954154";"-46,5779892"
2475;700000;72;2;1;426;1;2;1;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-72m2-venda-RS700000-id-2616704503/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";VILA PRUDENTE;PRATA;"170,4890575";"-23,5833516";"-46,5835512"
2476;585000;80;3;2;700;1;2;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-80m2-venda-RS585000-id-2616832340/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";VILA PRUDENTE;VERDE;"708,5086426";"-23,58708";"-46,5758682"
2477;508000;65;2;1;700;1;2;1;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-65m2-venda-RS508000-id-2616331456/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";VILA PRUDENTE;VERDE;"746,3152437";"-23,5909873";"-46,5806427"
2478;700000;72;2;1;426;1;2;1;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-72m2-venda-RS700000-id-2616682114/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";VILA PRUDENTE;PRATA;"170,4890575";"-23,5833516";"-46,5835512"
2479;850000;91;3;2;900;1;2;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-91m2-venda-RS850000-id-2616684385/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";VILA PRUDENTE;VERDE;"536,0956184";"-23,5796051";"-46,5814229"
2480;820000;83;3;2;720;1;2;1;0;1;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-83m2-venda-RS820000-id-2616706132/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";VILA PRUDENTE;VERDE;"162,4808687";"-23,5830453";"-46,5815502"
2482;675000;59;2;2;610;1;2;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-59m2-venda-RS675000-id-2616702324/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";VILA PRUDENTE;VERDE;"162,6935636";"-23,5829327";"-46,5820381"
2483;380000;52;2;1;550;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-52m2-venda-RS380000-id-2615441134/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";TAMANDUATEÍ;VERDE;"1135,52878";"-23,5947507";"-46,5788738"
2484;380000;54;2;1;550;1;2;1;1;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-54m2-venda-RS380000-id-2616342005/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";VILA PRUDENTE;VERDE;"746,3152437";"-23,5909873";"-46,5806427"
2485;749000;89;2;1;430;1;2;1;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-89m2-venda-RS749000-id-2615937057/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";ORATÓRIO;PRATA;"683,7430914";"-23,5826279";"-46,5688497"
2486;899000;91;3;2;688;2;3;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-91m2-venda-RS899000-id-2616581332/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";VILA PRUDENTE;VERDE;"536,0956184";"-23,5796051";"-46,5814229"
2489;690000;94;3;2;;1;2;1;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-94m2-venda-RS690000-id-2616215239/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";VILA PRUDENTE;VERDE;"1094,075238";"-23,5790437";"-46,5731608"
2490;458000;59;2;1;680;0;1;1;1;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-59m2-venda-RS458000-id-2616347713/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";VILA PRUDENTE;VERDE;"664,0688623";"-23,5799038";"-46,5778611"
2491;895000;91;3;2;688;2;3;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-91m2-venda-RS895000-id-2616040096/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";VILA PRUDENTE;VERDE;"536,0956184";"-23,5796051";"-46,5814229"
2494;460000;72;3;1;;1;2;1;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-72m2-venda-RS460000-id-2616760546/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";VILA PRUDENTE;VERDE;"645,0533577";"-23,5790136";"-46,5797561"
2495;360000;72;2;1;450;0;2;0;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-72m2-venda-RS360000-id-2616078920/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";VILA PRUDENTE;VERDE;"645,0533577";"-23,5790136";"-46,5797561"
2498;520000;58;2;1;420;1;2;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-58m2-venda-RS520000-id-2616548916/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";VILA PRUDENTE;VERDE;"568,5435939";"-23,5864901";"-46,5770836"
2499;205000;35;2;0;180;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-prudente-zona-leste-sao-paulo-35m2-venda-RS205000-id-2556126522/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";ORATÓRIO;PRATA;"260,8106249";"-23,5815602";"-46,5646072"
2500;605875;65;2;1;462;1;2;1;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-65m2-venda-RS605875-id-2500726234/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";VILA PRUDENTE;VERDE;"408,0144213";"-23,5825564";"-46,5787068"
2501;495000;55;2;1;500;1;2;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-55m2-venda-RS495000-id-2616766603/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";VILA PRUDENTE;PRATA;"31,32489464";"-23,585028";"-46,58426"
2502;477000;71;2;1;380;0;2;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-71m2-venda-RS477000-id-2614414421/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";VILA PRUDENTE;PRATA;"31,32489464";"-23,585028";"-46,58426"
2505;675000;59;2;2;610;1;2;1;0;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-59m2-venda-RS675000-id-2616680613/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";VILA PRUDENTE;VERDE;"162,6935636";"-23,5829327";"-46,5820381"
2537;355000;70;3;1;288;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-sao-lucas-zona-leste-sao-paulo-com-garagem-70m2-venda-RS355000-id-2571483894/;VILA PRUDENTE;18;"0,8044";"77,5915";"1427,0245";SÃO LUCAS;PRATA;"1360,05284";"-23,5997472";"-46,5517524"
137;400000;100;3;2;690;1;2;0;0;1;https://www.vivareal.com.br/imovel/apartamento-3-quartos-rio-pequeno-zona-oeste-sao-paulo-com-garagem-100m2-venda-RS400000-id-2616622410/;JAGUARE;12;"0,741769231";"74,91";"1015,256923";BUTANTÃ;AMARELA;"3323,58823";"-23,5528889";"-46,7335465"
1284;510000;73;3;2;573;1;2;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jaguare-zona-oeste-sao-paulo-com-garagem-73m2-venda-RS510000-id-2567195192/;JAGUARE;12;"0,741769231";"74,91";"1015,256923";BUTANTÃ;AMARELA;"4945,2357";"-23,5449509";"-46,7469898"
1285;680000;70;3;2;700;1;2;1;1;1;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jaguare-zona-oeste-sao-paulo-com-garagem-70m2-venda-RS680000-id-2616318641/;JAGUARE;12;"0,741769231";"74,91";"1015,256923";SÃO PAULO-MORUMBI;AMARELA;"4186,428825";"-23,5555853";"-46,7477548"
1286;500000;63;2;1;463;1;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jaguare-zona-oeste-sao-paulo-com-garagem-63m2-venda-RS500000-id-2569353954/;JAGUARE;12;"0,741769231";"74,91";"1015,256923";BUTANTÃ;AMARELA;"3772,430873";"-23,5529592";"-46,739096"
1287;270000;54;2;1;270;1;2;1;1;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jaguare-zona-oeste-sao-paulo-com-garagem-54m2-venda-RS270000-id-2613263842/;JAGUARE;12;"0,741769231";"74,91";"1015,256923";SÃO PAULO-MORUMBI;AMARELA;"5399,978336";"-23,5490439";"-46,7580103"
1288;450000;53;2;1;380;1;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jaguare-zona-oeste-sao-paulo-com-garagem-53m2-venda-RS450000-id-75242795/;JAGUARE;12;"0,741769231";"74,91";"1015,256923";BUTANTÃ;AMARELA;"4945,2357";"-23,5449509";"-46,7469898"
1289;189000;38;2;0;200;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jaguare-zona-oeste-sao-paulo-38m2-venda-RS189000-id-2561202688/;JAGUARE;12;"0,741769231";"74,91";"1015,256923";BUTANTÃ;AMARELA;"5228,239859";"-23,5408948";"-46,7469638"
1290;650000;83;3;3;650;2;2;1;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jaguare-zona-oeste-sao-paulo-com-garagem-83m2-venda-RS650000-id-2516630132/;JAGUARE;12;"0,741769231";"74,91";"1015,256923";BUTANTÃ;AMARELA;"6398,600647";"-23,5351158";"-46,7566837"
1291;445000;58;3;2;584;0;1;1;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jaguare-zona-oeste-sao-paulo-com-garagem-58m2-venda-RS445000-id-2495890877/;JAGUARE;12;"0,741769231";"74,91";"1015,256923";BUTANTÃ;AMARELA;"4315,055916";"-23,5525081";"-46,7450606"
1292;430000;57;3;2;701;0;1;1;1;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jaguare-zona-oeste-sao-paulo-com-garagem-57m2-venda-RS430000-id-2616831993/;JAGUARE;12;"0,741769231";"74,91";"1015,256923";BUTANTÃ;AMARELA;"4315,055916";"-23,5525081";"-46,7450606"
1293;469000;57;2;2;650;1;1;1;1;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jaguare-zona-oeste-sao-paulo-com-garagem-57m2-venda-RS469000-id-2548326960/;JAGUARE;12;"0,741769231";"74,91";"1015,256923";BUTANTÃ;AMARELA;"4315,055916";"-23,5525081";"-46,7450606"
1294;525001;70;3;2;520;1;2;1;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jaguare-zona-oeste-sao-paulo-com-garagem-70m2-venda-RS525001-id-2596280390/;JAGUARE;12;"0,741769231";"74,91";"1015,256923";BUTANTÃ;AMARELA;"3730,501883";"-23,5535947";"-46,739062"
1295;800000;71;3;2;800;1;2;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jaguare-zona-oeste-sao-paulo-com-garagem-71m2-venda-RS800000-id-2470267796/;JAGUARE;12;"0,741769231";"74,91";"1015,256923";BUTANTÃ;AMARELA;"3730,501883";"-23,5535947";"-46,739062"
1297;460000;58;3;2;585;1;1;1;1;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jaguare-zona-oeste-sao-paulo-com-garagem-58m2-venda-RS460000-id-2615899930/;JAGUARE;12;"0,741769231";"74,91";"1015,256923";SÃO PAULO-MORUMBI;AMARELA;"4319,98308";"-23,5527998";"-46,7454778"
1298;445000;60;3;1;640;1;2;1;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jaguare-zona-oeste-sao-paulo-com-garagem-60m2-venda-RS445000-id-1997425473/;JAGUARE;12;"0,741769231";"74,91";"1015,256923";BUTANTÃ;AMARELA;"4945,2357";"-23,5449509";"-46,7469898"
1299;437000;62;2;1;800;1;2;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jaguare-zona-oeste-sao-paulo-com-garagem-62m2-venda-RS437000-id-2615838297/;JAGUARE;12;"0,741769231";"74,91";"1015,256923";BUTANTÃ;AMARELA;"5593,916456";"-23,5421585";"-46,7526587"
1300;510000;73;3;2;573;1;2;0;0;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jaguare-zona-oeste-sao-paulo-com-garagem-73m2-venda-RS510000-id-2567191891/;JAGUARE;12;"0,741769231";"74,91";"1015,256923";BUTANTÃ;AMARELA;"4945,2357";"-23,5449509";"-46,7469898"
1301;340000;58;2;1;500;0;2;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jaguare-zona-oeste-sao-paulo-com-garagem-58m2-venda-RS340000-id-2560378412/;JAGUARE;12;"0,741769231";"74,91";"1015,256923";SÃO PAULO-MORUMBI;AMARELA;"4845,786556";"-23,5540553";"-46,7559896"
1302;540000;70;3;2;550;1;2;1;0;1;https://www.vivareal.com.br/imovel/apartamento-3-quartos-jaguare-zona-oeste-sao-paulo-com-garagem-70m2-venda-RS540000-id-2589620562/;JAGUARE;12;"0,741769231";"74,91";"1015,256923";BUTANTÃ;AMARELA;"3730,501883";"-23,5535947";"-46,739062"
1303;350000;60;2;2;410;0;1;0;0;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-jaguare-zona-oeste-sao-paulo-com-garagem-60m2-venda-RS350000-id-2477004302/;JAGUARE;12;"0,741769231";"74,91";"1015,256923";BUTANTÃ;AMARELA;"4112,585066";"-23,5531854";"-46,7431928"
